case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error,raw_output
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,protected_ground_particular_social_group,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,past_persecution_physical_violence,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,past_persecution_death_threats,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,persecutor_nongovernmental_actor,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,credibility_finding,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,bars_one_year_deadline_missed,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.2-3b-instruct,nexus_requirement_met,,,10103,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is not only 
pursing, the statement, and 
pursing, and 
the first 
than in this is not only 
than, or 
than in the first 
pursuant to § 705 of the APA, and the APA, see 5
. 
pursuing the Court, and the APA, and the district court’s “would be granted the APA, and the other than the APA, and the fourth, and the APA, and the APA, and the first 
pursuing the district court proceedings. 
pursuing the APA, and the APA, see 5 U.S.C. § 706(b)(2)(C).  The government has made a showing of irreparable harm, albeit a
.  is not only if the APA, and the APA, and the APA, and the APA, and the APA, and the government, and the first 
the most 
pursing, and 
pursing, and 
pursing of the government 
pursing the government 
pursuant of the government, and 
pursing. 18 
pursing the government. 18 
pursing 
pursing. 18 
pursing the government). 

IMMIGMIGMIG"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,asylum_requested,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,withholding_requested,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,CAT_requested,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,protected_ground_political_opinion,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,protected_ground_particular_social_group,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,past_persecution_physical_violence,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,past_persecution_death_threats,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,persecutor_nongovernmental_actor,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,credibility_finding,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,bars_one_year_deadline_missed,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.2-3b-instruct,nexus_requirement_met,,,8499,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Rule’s absence of the Organizations 
###"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,asylum_requested,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,withholding_requested,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,CAT_requested,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,protected_ground_political_opinion,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,protected_ground_particular_social_group,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,past_persecution_physical_violence,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,past_persecution_death_threats,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,persecutor_nongovernmental_actor,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,credibility_finding,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,bars_one_year_deadline_missed,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.2-3b-instruct,nexus_requirement_met,,,8025,parse: JSONDecodeError: Expecting property name enclosed in double quotes: line 2 column 1 (char 2),"{
10/ 
to be granted and 
and the opinion of 
for purposes of 
and did not only 
and did not only 
and did not 
like Orozation of the relevant to be granted and did not 
like Orozation of 
for 
and 
regarding to Orozation. 8 
regarding 
regarding 
regarding 
and the factually 
and the right to the opinion by 
like Orozation of 
and the court 
and 
and 
and 
and the right to the same-sexpursuing the right to Oroz 
like Orozation of 
& 
like Oroz 
and the 
and 
and the right to the right to counsel, and 
& 
& 
like Orozation under the relevant to Orozation of 
like Orozation of 
like Orozation of 
like Orozation of 
like Orozation of the right to Orozation of 
like Orozcoinc., 
like Orozation of the right to the right to the process, and did not only 
like Orozation of 
& 
& 
& 
like Orozation of 
like Orozation of 
like Orozation. 8 
and the process, and 
and the right to Orozation 
& 
& 
& 
and the Orozation. 8 
Orope"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,asylum_requested,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,withholding_requested,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,CAT_requested,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,protected_ground_political_opinion,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,protected_ground_particular_social_group,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,past_persecution_physical_violence,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,past_persecution_death_threats,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,persecutor_nongovernmental_actor,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,credibility_finding,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,bars_one_year_deadline_missed,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.2-3b-instruct,nexus_requirement_met,,,3866,parse: JSONDecodeError: Expecting value: line 1 column 1 (char 0),"Here is the Python code that implements the specification of the requested:

```"
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.2-3b-instruct,asylum_requested,False,Not mentioned in the opinion.,4825,,"{
  ""asylum_requested"": false,
  ""asylum_requested_evidence"": ""Not mentioned in the opinion."",
  ""withholding_requested"": false,
  ""withholding_requested_evidence"": ""Not mentioned in the opinion."",
  ""CAT_requested"": false,
  ""CAT_requested_evidence"": ""Not mentioned in the opinion."",
  ""protected_ground_political_opinion"": false,
  ""protected_ground_political_opinion_evidence"": ""Not mentioned in the opinion."",
  ""protected_ground_particular_social_group"": false,
  ""protected_ground_particular_social_group_evidence"": ""Not mentioned in the opinion."",
  ""past_persecution_physical_violence"": false,
  ""past_persecution_physical_violence_evidence"": ""Not mentioned in the opinion."",
  ""past_persecution_death_threats"": false,
  ""past_persecution_death_threats_evidence"": ""Not mentioned in the opinion."",
  ""persecutor_nongovernmental_actor"": false,
  ""persecutor_nongovernmental_actor_evidence"": ""Not mentioned in the opinion."",
  ""credibility_finding"": false,
  ""credibility_finding_evidence"": ""Not mentioned in the opinion."",
  ""bars_one_year_deadline_missed"": false,
  ""bars_one_year_deadline_missed_evidence"": ""Not mentioned in the opinion."",
  ""nexus_requirement_met"": false,
  ""nexus_requirement_met_evidence"": ""Not mentioned in the opinion.""
}"
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.2-3b-instruct,withholding_requested,False,Not mentioned in the opinion.,4825,,"{
  ""asylum_requested"": false,
  ""asylum_requested_evidence"": ""Not mentioned in the opinion."",
  ""withholding_requested"": false,
  ""withholding_requested_evidence"": ""Not mentioned in the opinion."",
  ""CAT_requested"": false,
  ""CAT_requested_evidence"": ""Not mentioned in the opinion."",
  ""protected_ground_political_opinion"": false,
  ""protected_ground_political_opinion_evidence"": ""Not mentioned in the opinion."",
  ""protected_ground_particular_social_group"": false,
  ""protected_ground_particular_social_group_evidence"": ""Not mentioned in the opinion."",
  ""past_persecution_physical_violence"": false,
  ""past_persecution_physical_violence_evidence"": ""Not mentioned in the opinion."",
  ""past_persecution_death_threats"": false,
  ""past_persecution_death_threats_evidence"": ""Not mentioned in the opinion."",
  ""persecutor_nongovernmental_actor"": false,
  ""persecutor_nongovernmental_actor_evidence"": ""Not mentioned in the opinion."",
  ""credibility_finding"": false,
  ""credibility_finding_evidence"": ""Not mentioned in the opinion."",
  ""bars_one_year_deadline_missed"": false,
  ""bars_one_year_deadline_missed_evidence"": ""Not mentioned in the opinion."",
  ""nexus_requirement_met"": false,
  ""nexus_requirement_met_evidence"": ""Not mentioned in the opinion.""
}"
