case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error,raw_response
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2231,,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2231,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2732,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,NOT MENTIONED IN THE OPINION,1791,,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,NOT MENTIONED IN THE OPINION,1791,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,"<verbatim quote from the opinion, or 'Not mentioned in the opinion.' if false>",2950,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,NOT MENTIONED IN THE OPINION.,1885,,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,NOT MENTIONED IN THE OPINION.,1885,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,NOT MENTIONED IN THE OPINION.,2018,,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,NOT MENTIONED IN THE OPINION.,2018,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,asylum_requested,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,withholding_requested,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,CAT_requested,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,protected_ground_political_opinion,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,protected_ground_particular_social_group,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,past_persecution_physical_violence,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,past_persecution_death_threats,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,persecutor_nongovernmental_actor,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,credibility_finding,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,bars_one_year_deadline_missed,True,NOT MENTIONED IN THE OPINION,1789,,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.2-1b-instruct,nexus_requirement_met,True,NOT MENTIONED IN THE OPINION,1789,,
