case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,5232,
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,5232,
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,5232,
25-2581-2025-07-18,https://cdn.ca9.uscourts.gov/datastore/opinions/2025/07/18/25-2581.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,5232,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"Petitioner applied for asylum under INA § 208 / 8 U.S.C. § 1158, not just withholding of removal or CAT protection.",5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,5647,
18-17274-2021-03-24,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/03/24/18-17274.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,5647,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,"Alvarado-Herrera, 993 F.3d at 1190 (citation omitted) (emphasis in original).",6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,"In creating this exception, “Congress sought to effectuate the United States’ obligations under CAT by declaring it to be ‘the policy of the United States not to expel, extradite, or otherwise effect the involuntary return of any person to a country in which there are substantial grounds for believing the person would be in danger of being subjected to torture.’”  Id. at 1194 (citation omitted).",6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,"Gonzalez told the asylum officer that he was physically harmed twice in Mexico in 2013.  In the first incident, he went to pick up money that his family had sent him and was surrounded by several individuals who assaulted and robbed him.",6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,"Gonzalez told the asylum officer that he was physically harmed twice in Mexico in 2013.  In the first incident, he went to pick up money that his family had sent him and was surrounded by several individuals who assaulted and robbed him.",6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,"The asylum officer found Gonzalez credible, but determined that he could not establish persecution or torture because he had not been targeted on account of any protected ground and was harmed only by criminals.",6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,6502,
20-70127-2021-08-25,https://cdn.ca9.uscourts.gov/datastore/opinions/2021/08/25/20-70127.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,6502,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"In November 2018, the Departments of Justice and Homeland Security jointly adopted an interim final rule (“the Rule”) which, coupled with a presidential proclamation issued the same day (“the Proclamation”), strips asylum eligibility from every migrant who crosses into the United States between designated ports of entry.",4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4985,
18-17274-2020-02-28,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/28/18-17274.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4985,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,2632,
16-73915-2020-05-04,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/04/16-73915.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,2632,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,Judge (IJ) order denying withholding of removal and Convention Against Torture (CAT) relief.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,Judge (IJ) order denying withholding of removal and Convention Against Torture (CAT) relief.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,"Ramirez-Cordova contends that she suffered past persecution based on her brother’s former bosses asking her 15 or 20 times where he was and threatening to kill her if he did not show up,",4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,The IJ determined that her testimony was imprecise and further found that she and her mother allowing these encounters to happen 15 or 20 times before moving away undercut any claim of persecution.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4604,
20-70397-2022-08-12,https://cdn.ca9.uscourts.gov/datastore/memoranda/2022/08/12/20-70397.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Nothing in the administrative record compels a contrary finding.,4604,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,2. Substantial evidence supports the agency’s denial of asylum and withholding of removal based on Petitioners’ failure to show past persecution or a well-founded fear of future persecution.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,2. Substantial evidence supports the agency’s denial of asylum and withholding of removal based on Petitioners’ failure to show past persecution or a well-founded fear of future persecution.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,Guzman-Hernandez argues that she experienced past persecution because she was the victim of death threats by gang members.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,Guzman-Hernandez argues that she experienced past persecution because she was the victim of death threats by gang members.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,"But substantial evidence, including Guzman-Hernandez’s own testimony that she was never harmed even after she affirmatively confronted a gang member, supports the BIA’s determination that those threats did not rise “to the level of persecution.”",4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4333,
17-73156-2023-01-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/01/17/17-73156.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4333,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,"The agency expressly considered documentary exhibits including declarations, a police report, and general country conditions evidence, as well as Otuya’s testimony regarding corruption in Nigeria and an attack on his family in Lagos.",2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,2852,
24-5221-2026-05-04,https://cdn.ca9.uscourts.gov/datastore/memoranda/2026/05/04/24-5221.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,2852,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,The BIA also denied Santiago Grande’s motion to reopen to apply for asylum and withholding of removal based on his membership in the proposed particular social group of “deportees from the United States during the Covid-19 Pandemic.”,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,The BIA also denied Santiago Grande’s motion to reopen to apply for asylum and withholding of removal based on his membership in the proposed particular social group of “deportees from the United States during the Covid-19 Pandemic.”,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,The BIA also denied Santiago Grande’s motion to reopen to apply for asylum and withholding of removal based on his membership in the proposed particular social group of “deportees from the United States during the Covid-19 Pandemic.”,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,"See Simeonov v. Ashcroft, 371 F.3d 532, 538 (9th Cir. 2004).",4161,
22-761-2023-04-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2023/04/20/22-761.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4161,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"The IJ denied Margosyan’s application for asylum, withholding of removal, and protection under the United Nations Convention Against Torture (“CAT”), because Margosayn was not credible based on inconsistencies between her testimony and the neighbors’ affidavit, or, alternatively, even if credible, Margosyan’s asylum and withholding of removal claims failed because she failed to show past or future persecution on account of a protected ground.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,"The IJ denied Margosyan’s application for asylum, withholding of removal, and protection under the United Nations Convention Against Torture (“CAT”), because Margosayn was not credible based on inconsistencies between her testimony and the neighbors’ affidavit, or, alternatively, even if credible, Margosyan’s asylum and withholding of removal claims failed because she failed to show past or future persecution on account of a protected ground.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,True,"The circumstantial evidence in the record raises an inference that the police officers sought to punish or retaliate against Margosyan for her husband’s political activities, see id. at 1033, rather than “to settle a personal score with her husband,” for which there was no evidence,2 see Dinu v. Ashcroft, 372 F.3d 1041, 1045 (9th Cir. 2004) (noting that an “IJ may draw the inference that the police investigation is a subterfuge for political harassment” “where there appears to be no other logical reason for the persecution at issue” (citations omitted)). ",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,"Notably, Margosyan’s husband fled Armenia, because he and his fellow Freedom Voice party members were being apprehended and killed.  Thereafter, Armenian authorities targeted Margosyan on multiple occasions based on her association with her husband by threatening her, intervening in her employment, raping her, and arresting her.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,"Thereafter, Armenian authorities targeted Margosyan on multiple occasions based on her association with her husband by threatening her, intervening in her employment, raping her, and arresting her.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,"Thereafter, Armenian authorities targeted Margosyan on multiple occasions based on her association with her husband by threatening her, intervening in her employment, raping her, and arresting her.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,"In this case, the IJ stated that he had “considered the extent to which the respondent’s testimony [was] otherwise consistent with her written statement and the extent to which she was internally consistent in her own testimony.”  However, the IJ did not suggest that he considered the corroborating evidence that supported Margosyan’s claims.",7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,7437,
14-70905-2020-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/01/28/14-70905.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,7437,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,withholding of removal under the Immigration and Naturalization Act,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,withholding of removal under the Convention Against Torture,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,evidence that Estrada-Hernandez would face an individualized threat of persecution if removed to Mexico because he is gay,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,that he was assaulted in Mexico when he was eleven years old because he was gay,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4060,
22-629-2024-02-20,https://cdn.ca9.uscourts.gov/datastore/memoranda/2024/02/20/22-629.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4060,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"We have jurisdiction under 8 U.S.C. § 1252, and we grant the petition in part, deny it in part, and remand to the Board.",6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,"We have jurisdiction under 8 U.S.C. § 1252, and we grant the petition in part, deny it in part, and remand to the Board.",6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,"We agree.  “We have long held that the [Board] abuses its discretion when it fails to provide a reasoned explanation for its actions.”  Movsisian v. Ashcroft, 395 F.3d 1095, 1098 (9th Cir. 2005).",6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,6805,
